"","test_id","gene_id","gene","locus","sample_1","sample_2","status","value_1","value_2","log2.fold_change.","test_stat","p_value","q_value","significant"
"19729","XLOC_019729","XLOC_019729","Plk4","2:127686924-127705516","ZL","ZDF","OK",0.558075,0.239793,-1.21867,-1.54688,0.0325,0.308322,"no"
"19735","XLOC_019735","XLOC_019735","RGD1359508","2:128675719-128728142","ZL","ZDF","OK",6.37515,3.21343,-0.988344,-1.39942,0.04445,0.354545,"no"
"19789","XLOC_019789","XLOC_019789","Rnf13","2:147853192-148050438","ZL","ZDF","OK",22.3704,11.9644,-0.902837,-1.90556,0.0067,0.132678,"no"
"19826","XLOC_019826","XLOC_019826","Tiparp","2:157316265-157342981","ZL","ZDF","OK",5.38667,3.30915,-0.702934,-1.47584,0.03665,0.323276,"no"
"19842","XLOC_019842","XLOC_019842","SNORA44","2:164131218-164530907","ZL","ZDF","OK",3.71665,1.679,-1.1464,-1.67099,0.02885,0.29264,"no"
"19844","XLOC_019844","XLOC_019844","Mlf1","2:164549454-164582643","ZL","ZDF","OK",85.4704,26.8424,-1.67091,-3.24887,5e-05,0.00520877,"yes"
"19845","XLOC_019845","XLOC_019845","Gfm1","2:164601585-164650602","ZL","ZDF","OK",46.9984,21.9142,-1.10074,-1.83326,0.0104,0.171752,"no"
"19856","XLOC_019856","XLOC_019856","Ppm1l","2:165932052-166218778","ZL","ZDF","OK",8.06042,3.86999,-1.05852,-2.12066,0.0041,0.0992534,"no"
"19877","XLOC_019877","XLOC_019877","AABR07011951.1","2:177651240-177653288","ZL","ZDF","OK",9.4184,4.91549,-0.938146,-1.9057,0.0077,0.143193,"no"
"19893","XLOC_019893","XLOC_019893","Pdgfc","2:179951979-180128289","ZL","ZDF","OK",1.33416,0.696961,-0.936782,-1.50066,0.03185,0.306119,"no"
"19920","XLOC_019920","XLOC_019920","Gatb","2:184600718-184680215","ZL","ZDF","OK",23.7776,14.736,-0.690256,-1.41828,0.044,0.352624,"no"
"19944","XLOC_019944","XLOC_019944","LOC100910255","2:187344055-187352969","ZL","ZDF","OK",2.11323,1.01201,-1.06223,-2.12501,0.00355,0.0896926,"no"
"19946","XLOC_019946","XLOC_019946","Iqgap3","2:187447500-187489630","ZL","ZDF","OK",1.025,0.461025,-1.15271,-1.88074,0.01165,0.184628,"no"
"19976","XLOC_019976","XLOC_019976","AC098750.6","2:188672404-188704462","ZL","ZDF","OK",3.85454,2.31028,-0.738491,-1.50242,0.0276,0.28698,"no"
"19980","XLOC_019980","XLOC_019980","Kcnn3","2:188844072-188996355","ZL","ZDF","OK",1.72792,0.971554,-0.830672,-1.50886,0.03455,0.316435,"no"
"20034","XLOC_020034","XLOC_020034","Them4","2:195553970-195578237","ZL","ZDF","OK",9.73609,3.83738,-1.34322,-2.71078,2e-04,0.014703,"yes"
"20038","XLOC_020038","XLOC_020038","Tdrkh","2:195651929-195674616","ZL","ZDF","OK",0.823299,0.418007,-0.97789,-1.42786,0.04455,0.354545,"no"
"20039","XLOC_020039","XLOC_020039","mrpl9","2:195684209-195689052","ZL","ZDF","OK",26.61,16.8943,-0.65543,-1.40648,0.04365,0.351599,"no"
"20048","XLOC_020048","XLOC_020048","Tmod4","2:196294886-196304169","ZL","ZDF","OK",9.96367,4.28708,-1.21668,-1.6757,0.02405,0.268619,"no"
"20086","XLOC_020086","XLOC_020086","Hfe2","2:198655320-198662113","ZL","ZDF","OK",55.9533,28.1386,-0.991671,-1.74867,0.0179,0.230768,"no"
"20105","XLOC_020105","XLOC_020105","Sec22b","2:200076032-200098120","ZL","ZDF","OK",18.0571,11.0039,-0.714555,-1.44752,0.0428,0.34844,"no"
"20152","XLOC_020152","XLOC_020152","Slc16a1","2:207108416-207131977","ZL","ZDF","OK",87.6001,36.2239,-1.27399,-1.65482,0.01745,0.228179,"no"
"20176","XLOC_020176","XLOC_020176","AC113635.3,Kcna2","2:209839075-209852610","ZL","ZDF","OK",12.747,1.38232,-3.205,-1.20365,8e-04,0.037335,"yes"
"20187","XLOC_020187","XLOC_020187","Amigo1","2:210977371-210982775","ZL","ZDF","OK",8.48269,4.4745,-0.922795,-1.9469,0.0057,0.119667,"no"
"20218","XLOC_020218","XLOC_020218","Extl2","2:218951140-218972979","ZL","ZDF","OK",2.22091,1.00201,-1.14825,-1.85847,0.00935,0.161574,"no"
"20220","XLOC_020220","XLOC_020220","Dbt","2:219563782-219592650","ZL","ZDF","OK",31.6823,10.8926,-1.54033,-3.1007,5e-05,0.00520877,"yes"
"20256","XLOC_020256","XLOC_020256","Sec24d","2:227455707-227563097","ZL","ZDF","OK",13.4871,6.89217,-0.968549,-2.05795,0.0035,0.0887353,"no"
"20292","XLOC_020292","XLOC_020292","Tbck","2:237751653-237958497","ZL","ZDF","OK",1.71091,1.02724,-0.735985,-1.48873,0.0362,0.322364,"no"
"20295","XLOC_020295","XLOC_020295","Ppa2","2:238529073-238606976","ZL","ZDF","OK",54.4876,24.5077,-1.15269,-2.20273,0.00205,0.0679654,"no"
"20302","XLOC_020302","XLOC_020302","Cenpe","2:240396151-240454747","ZL","ZDF","OK",0.415279,0.162074,-1.35743,-2.12048,0.0065,0.130243,"no"
"20315","XLOC_020315","XLOC_020315","Lamtor3","2:243160837-243173342","ZL","ZDF","OK",37.7423,22.9177,-0.719721,-1.53023,0.0325,0.308322,"no"
"20317","XLOC_020317","XLOC_020317","AABR07013550.1","2:243312999-243353225","ZL","ZDF","OK",10.6091,4.90873,-1.11189,-1.24523,0.03265,0.308414,"no"
"20341","XLOC_020341","XLOC_020341","Ccbl2","2:248644435-248690579","ZL","ZDF","OK",14.2579,5.86538,-1.28147,-2.16764,0.002,0.0673231,"no"
"20354","XLOC_020354","XLOC_020354","Ddah1","2:251634318-251766115","ZL","ZDF","OK",14.9818,5.18422,-1.53101,-3.08644,5e-05,0.00520877,"yes"
"20411","XLOC_020411","XLOC_020411","Wls","2:266314961-266432558","ZL","ZDF","OK",42.5313,23.7816,-0.83868,-1.59463,0.02555,0.276657,"no"
"20449","XLOC_020449","XLOC_020449","Xrcc4","2:18677098-18927365","ZL","ZDF","OK",4.89334,1.99819,-1.29213,-2.19146,0.00255,0.0731743,"no"
"20451","XLOC_020451","XLOC_020451","Atg10","2:19853545-20152884","ZL","ZDF","OK",9.12822,4.30013,-1.08596,-2.15708,0.00315,0.0831214,"no"
"20512","XLOC_020512","XLOC_020512","Ptcd2","2:29570416-29598277","ZL","ZDF","OK",11.8556,7.3255,-0.694573,-1.45267,0.04135,0.341826,"no"
"20517","XLOC_020517","XLOC_020517","Mccc2","2:30175011-30246010","ZL","ZDF","OK",98.3349,45.4961,-1.11196,-1.44205,0.034,0.314675,"no"
"20667","XLOC_020667","XLOC_020667","Npr3","2:61883939-61950743","ZL","ZDF","OK",7.27644,3.10686,-1.22777,-2.50585,2e-04,0.014703,"yes"
"20749","XLOC_020749","XLOC_020749","Pkia","2:96591787-96668267","ZL","ZDF","OK",67.7417,30.5792,-1.14749,-1.65094,0.01965,0.243476,"no"
"20765","XLOC_020765","XLOC_020765","Armc1","2:103926512-103979586","ZL","ZDF","OK",14.8146,8.60679,-0.783473,-1.50613,0.03385,0.314544,"no"
"20771","XLOC_020771","XLOC_020771","LOC100911693","2:104996716-105001497","ZL","ZDF","OK",0.752055,0.258029,-1.5433,-2.31946,0.00205,0.0679654,"no"
"20772","XLOC_020772","XLOC_020772","Cpa3","2:105016578-105047984","ZL","ZDF","OK",1.34997,0.348328,-1.95441,-2.4295,0.0042,0.0993759,"no"
"20880","XLOC_020880","XLOC_020880","Frem2","2:142745297-142885604","ZL","ZDF","OK",0.886074,0.226694,-1.96668,-3.65598,5e-05,0.00520877,"yes"
"20919","XLOC_020919","XLOC_020919","Igsf10","2:149533150-149564113","ZL","ZDF","OK",1.29029,0.472244,-1.45009,-2.91616,5e-05,0.00520877,"yes"
"20958","XLOC_020958","XLOC_020958","Veph1","2:157863686-158156444","ZL","ZDF","OK",4.91301,1.65802,-1.56714,-2.9141,5e-05,0.00520877,"yes"
"20965","XLOC_020965","XLOC_020965","Rarres1","2:164650721-164684985","ZL","ZDF","OK",1.707,0.73662,-1.21247,-1.53168,0.0364,0.322364,"no"
"20991","XLOC_020991","XLOC_020991","Bche","2:171100134-171196395","ZL","ZDF","OK",8.9406,5.43632,-0.717741,-1.45324,0.0467,0.36311,"no"
"20992","XLOC_020992","XLOC_020992","Schip1","2:172299256-172461083","ZL","ZDF","OK",62.1037,36.3238,-0.773764,-1.44456,0.0462,0.361396,"no"
"21044","XLOC_021044","XLOC_021044","Fam160a1","2:184692633-185168768","ZL","ZDF","OK",1.59482,0.692809,-1.20287,-1.61555,0.0167,0.223558,"no"
"21106","XLOC_021106","XLOC_021106","Zbtb7b","2:188704686-188718704","ZL","ZDF","OK",9.77556,5.44272,-0.844852,-1.7867,0.01035,0.171313,"no"
"21107","XLOC_021107","XLOC_021107","Flad1,Lenep","2:188725498-188736503","ZL","ZDF","OK",24.6099,15.3903,-0.677215,-1.38162,0.04505,0.356588,"no"
"21193","XLOC_021193","XLOC_021193","Ecm1,Tars2","2:197855459-197879411","ZL","ZDF","OK",102.41,57.3774,-0.835809,-1.39705,0.0482,0.367494,"no"
"21207","XLOC_021207","XLOC_021207","Hist1h4b","2:198411954-198412350","ZL","ZDF","OK",4.77586,0.596685,-3.00072,-2.19967,0.0229,0.263542,"no"
"21242","XLOC_021242","XLOC_021242","Fam46c","2:202794274-202816562","ZL","ZDF","OK",2.76628,0.689798,-2.0037,-3.8133,5e-05,0.00520877,"yes"
"21269","XLOC_021269","XLOC_021269","AABR07012762.1","2:206752979-206778070","ZL","ZDF","OK",0.973782,0,-Inf,NA,0.0208,0.25135,"no"
"21311","XLOC_021311","XLOC_021311","Gstm7","2:210720703-210782856","ZL","ZDF","OK",431.532,210.587,-1.03506,-1.52803,0.0316,0.305399,"no"
"21321","XLOC_021321","XLOC_021321","Sypl2","2:211003045-211017778","ZL","ZDF","OK",0.460542,0.170217,-1.43595,-1.7302,0.01945,0.242915,"no"
"21325","XLOC_021325","XLOC_021325","SCARNA2","2:211343406-211344459","ZL","ZDF","OK",21.6352,3.84501,-2.49232,-3.38406,5e-05,0.00520877,"yes"
"21382","XLOC_021382","XLOC_021382","Synpo2","2:227255235-227412074","ZL","ZDF","OK",45.377,17.6157,-1.3651,-2.2926,0.00145,0.0545761,"no"
"21394","XLOC_021394","XLOC_021394","Ank2","2:231224640-231824873","ZL","ZDF","OK",12.2622,3.91289,-1.64791,-2.18803,5e-05,0.00520877,"yes"
"21395","XLOC_021395","XLOC_021395","Larp7","2:231866817-231882193","ZL","ZDF","OK",11.5001,6.98465,-0.719385,-1.52369,0.03215,0.30739,"no"
"21418","XLOC_021418","XLOC_021418","Sgms2","2:236457978-236517324","ZL","ZDF","OK",2.46516,0.759608,-1.69835,-2.68757,0.00055,0.0292018,"yes"
"21516","XLOC_021516","XLOC_021516","Tnni3k","2:261042963-261337236","ZL","ZDF","OK",55.5755,19.8241,-1.48719,-2.5758,0.00045,0.0253627,"yes"
"21521","XLOC_021521","XLOC_021521","Cth","2:264266983-264293046","ZL","ZDF","OK",0.363928,0.0508841,-2.83837,-1.64619,0.02465,0.272277,"no"
"22211","XLOC_022211","XLOC_022211","Abcf1","20:3309881-3322872","ZL","ZDF","OK",54.4747,29.5823,-0.880852,-1.40104,0.02075,0.251298,"no"
"22219","XLOC_022219","XLOC_022219","Ddr1","20:3552928-3575901","ZL","ZDF","OK",16.545,9.25089,-0.838734,-1.22046,0.0103,0.171129,"no"
"22338","XLOC_022338","XLOC_022338","Abcg1","20:9743268-9842738","ZL","ZDF","OK",6.28101,3.22493,-0.961729,-1.97541,0.00535,0.11518,"no"
"22340","XLOC_022340","XLOC_022340","Slc37a1","20:10032640-10087688","ZL","ZDF","OK",11.5889,7.17829,-0.691036,-1.47853,0.03695,0.324879,"no"
"22356","XLOC_022356","XLOC_022356","Agpat3","20:11060664-11144810","ZL","ZDF","OK",13.2498,5.47828,-1.27418,-2.48499,0.00065,0.0330733,"yes"
"22375","XLOC_022375","XLOC_022375","Pcbp3","20:12429309-12629983","ZL","ZDF","OK",18.7973,9.39185,-1.00105,-2.09623,0.00295,0.0810549,"no"
"22380","XLOC_022380","XLOC_022380","Ybey","20:12917110-12926587","ZL","ZDF","OK",1.4923,0.822289,-0.859821,-1.5812,0.0245,0.271713,"no"
"22399","XLOC_022399","XLOC_022399","Lrrc75b","20:14050464-14062009","ZL","ZDF","OK",6.94232,2.42666,-1.51645,-3.07073,5e-05,0.00520877,"yes"
"22400","XLOC_022400","XLOC_022400","Gucd1","20:14101653-14103991","ZL","ZDF","OK",13.783,7.7439,-0.831756,-1.66788,0.0136,0.201307,"no"
"22405","XLOC_022405","XLOC_022405","AABR07044711.1","20:18045426-18047019","ZL","ZDF","OK",1.85566,0.764982,-1.27843,-1.73909,0.01515,0.213606,"no"
"22409","XLOC_022409","XLOC_022409","Ube2d1","20:18547369-18581765","ZL","ZDF","OK",32.0293,15.0554,-1.08911,-2.25112,0.00205,0.0679654,"no"
"22423","XLOC_022423","XLOC_022423","Cdk1","20:20576376-20591549","ZL","ZDF","OK",3.07792,1.36913,-1.1687,-1.73282,0.01685,0.224609,"no"
"22429","XLOC_022429","XLOC_022429","RGD1306739","20:21316779-21427993","ZL","ZDF","OK",32.0935,16.4454,-0.964602,-1.86718,0.00975,0.165366,"no"
"22445","XLOC_022445","XLOC_022445","Dnajc12","20:26893015-26913016","ZL","ZDF","OK",15.0748,8.79119,-0.778007,-1.5592,0.027,0.284065,"no"
"22457","XLOC_022457","XLOC_022457","Ccdc138","20:28078499-28157071","ZL","ZDF","OK",0.425601,0.132899,-1.67917,-1.59004,0.04365,0.351599,"no"
"22458","XLOC_022458","XLOC_022458","Sh3rf3","20:28355407-28720379","ZL","ZDF","OK",4.97082,1.52955,-1.70038,-3.53344,5e-05,0.00520877,"yes"
"22464","XLOC_022464","XLOC_022464","Micu1","20:29284852-29432258","ZL","ZDF","OK",12.7215,5.62837,-1.17648,-2.41982,0.00075,0.0360739,"yes"
"22477","XLOC_022477","XLOC_022477","Lrrc20","20:31096023-31202584","ZL","ZDF","OK",17.2237,9.35218,-0.88102,-1.68372,0.0178,0.230425,"no"
"22510","XLOC_022510","XLOC_022510","Gja1","20:37876649-37889089","ZL","ZDF","OK",147.736,57.4675,-1.3622,-1.91984,0.0064,0.128826,"no"
"22513","XLOC_022513","XLOC_022513","Hs3st5","20:40236436-40545494","ZL","ZDF","OK",2.73553,0.857854,-1.67301,-3.02326,5e-05,0.00520877,"yes"
"22532","XLOC_022532","XLOC_022532","Lama4","20:44060730-44220702","ZL","ZDF","OK",24.6459,13.3072,-0.88914,-1.66839,0.0196,0.243476,"no"
"22561","XLOC_022561","XLOC_022561","Ostm1","20:47395013-47431584","ZL","ZDF","OK",6.37023,3.77785,-0.753781,-1.49056,0.0371,0.325158,"no"
"22572","XLOC_022572","XLOC_022572","Rtn4ip1","20:48881193-48925324","ZL","ZDF","OK",19.2044,8.47625,-1.17994,-2.10827,0.0031,0.0825953,"no"
"22578","XLOC_022578","XLOC_022578","Prep","20:50172617-50271446","ZL","ZDF","OK",8.32108,4.11905,-1.01446,-2.13166,0.0018,0.0627033,"no"
"22581","XLOC_022581","XLOC_022581","Bves","20:50439882-50477490","ZL","ZDF","OK",21.6202,10.9181,-0.985653,-1.51318,0.02735,0.285596,"no"
"22770","XLOC_022770","XLOC_022770","Nudt3","20:7155747-7208292","ZL","ZDF","OK",76.2009,38.3805,-0.989433,-1.85095,0.00865,0.153088,"no"
"22791","XLOC_022791","XLOC_022791","Btbd9","20:8899264-9253936","ZL","ZDF","OK",2.63248,1.38701,-0.924441,-1.4081,0.0454,0.358197,"no"
"22812","XLOC_022812","XLOC_022812","RGD1309594","20:11417340-11424324","ZL","ZDF","OK",5.95057,3.42204,-0.79817,-1.58216,0.0251,0.273808,"no"
"22829","XLOC_022829","XLOC_022829","Pofut2","20:12117810-12128747","ZL","ZDF","OK",25.4277,15.0696,-0.754765,-1.58975,0.02305,0.264162,"no"
"22844","XLOC_022844","XLOC_022844","Zfp280b","20:13567599-13581175","ZL","ZDF","OK",1.41308,0.665969,-1.08532,-1.88113,0.00925,0.160224,"no"
"22881","XLOC_022881","XLOC_022881","Slc16a9","20:19634104-19637958","ZL","ZDF","OK",1.99422,0.909504,-1.13267,-2.00835,0.0047,0.107169,"no"
"22907","XLOC_022907","XLOC_022907","Ctnna3","20:25054806-25826661","ZL","ZDF","OK",5.48459,2.94042,-0.899364,-1.86777,0.00795,0.145989,"no"
"22926","XLOC_022926","XLOC_022926","AABR07044959.1","20:28352034-28355285","ZL","ZDF","OK",2.60395,0.350085,-2.89492,-2.60886,3e-04,0.019395,"yes"
"22930","XLOC_022930","XLOC_022930","Mcu","20:29037449-29199224","ZL","ZDF","OK",8.01903,4.82124,-0.734025,-1.53528,0.02915,0.29419,"no"
"22947","XLOC_022947","XLOC_022947","Eif4ebp2","20:31055788-31072469","ZL","ZDF","OK",8.11044,5.01562,-0.693353,-1.41842,0.0425,0.347542,"no"
"22952","XLOC_022952","XLOC_022952","Hk1","20:31910173-31956649","ZL","ZDF","OK",50.8845,23.8476,-1.09338,-1.87428,0.007,0.136286,"no"
"22957","XLOC_022957","XLOC_022957","LOC606294","20:32191733-32211453","ZL","ZDF","OK",11.8378,6.16903,-0.940286,-2.00644,0.00445,0.103728,"no"
"22998","XLOC_022998","XLOC_022998","Slc16a10","20:45138462-45260119","ZL","ZDF","OK",1.6128,0.857537,-0.911295,-1.41471,0.0445,0.354545,"no"
"23014","XLOC_023014","XLOC_023014","Lace1","20:47038363-47044788","ZL","ZDF","OK",19.9885,11.1384,-0.843636,-1.6708,0.01575,0.21719,"no"
"23016","XLOC_023016","XLOC_023016","Lace1","20:47208579-47208812","ZL","ZDF","OK",27.9639,8.29126,-1.7539,-1.80689,0.02775,0.287995,"no"
"23026","XLOC_023026","XLOC_023026","Qrsl1","20:48855589-48881119","ZL","ZDF","OK",15.1943,9.48853,-0.679275,-1.44069,0.04465,0.355084,"no"
"23028","XLOC_023028","XLOC_023028","Prdm1","20:49464918-49556518","ZL","ZDF","OK",1.3028,0.72226,-0.851027,-1.52693,0.0236,0.26589,"no"
"23308","XLOC_023308","XLOC_023308","Sapcd2","3:2591330-2597309","ZL","ZDF","OK",3.03125,0.429753,-2.81833,-4.02499,5e-05,0.00520877,"yes"
"23375","XLOC_023375","XLOC_023375","Ppp1r26","3:7033709-7040612","ZL","ZDF","OK",1.97971,0.97863,-1.01645,-2.02639,0.00415,0.0993759,"no"
"23376","XLOC_023376","XLOC_023376","Mrps2","3:7047602-7058603","ZL","ZDF","OK",12.2161,6.90873,-0.822286,-1.72129,0.0144,0.207558,"no"
"23403","XLOC_023403","XLOC_023403","AABR07051399.1","3:9185812-9186116","ZL","ZDF","OK",1.19246,0,-Inf,NA,0.00385,0.0946609,"no"
"23419","XLOC_023419","XLOC_023419","Ppapdc3","3:11114550-11130425","ZL","ZDF","OK",24.205,13.5189,-0.840321,-1.75814,0.0115,0.183175,"no"
"23430","XLOC_023430","XLOC_023430","Naif1","3:11476882-11483114","ZL","ZDF","OK",1.58635,0.83161,-0.93173,-1.64974,0.02095,0.251778,"no"
"23445","XLOC_023445","XLOC_023445","Angptl2","3:12178852-12415073","ZL","ZDF","OK",22.7786,10.4148,-1.12905,-2.21158,0.00235,0.0711935,"no"
"23596","XLOC_023596","XLOC_023596","Kcnj3","3:41017692-41183971","ZL","ZDF","OK",14.6218,4.68173,-1.64301,-3.07897,5e-05,0.00520877,"yes"
"23598","XLOC_023598","XLOC_023598","Gpd2","3:43223141-43359074","ZL","ZDF","OK",5.1315,3.14613,-0.705802,-1.47147,0.0398,0.335575,"no"
"23610","XLOC_023610","XLOC_023610","Psmd14","3:47578383-47673338","ZL","ZDF","OK",28.0811,16.6107,-0.757484,-1.5463,0.02845,0.291543,"no"
"23630","XLOC_023630","XLOC_023630","Cers6","3:55094636-55338445","ZL","ZDF","OK",0.439716,0.0980845,-2.16448,-1.76761,0.03195,0.306812,"no"
"23638","XLOC_023638","XLOC_023638","Phospho2","3:56030914-56038193","ZL","ZDF","OK",7.41836,4.59414,-0.691304,-1.44991,0.0406,0.339456,"no"
"23639","XLOC_023639","XLOC_023639","Klhl23","3:56056924-56070614","ZL","ZDF","OK",14.4294,7.81808,-0.884126,-1.75663,0.0141,0.205662,"no"
"23663","XLOC_023663","XLOC_023663","Pdk1","3:58530869-58561905","ZL","ZDF","OK",78.873,33.4387,-1.23801,-1.60705,0.02405,0.268619,"no"
"23675","XLOC_023675","XLOC_023675","Scrn3","3:60024012-60048746","ZL","ZDF","OK",13.0808,7.04277,-0.893236,-1.93933,0.00675,0.133188,"no"
"23691","XLOC_023691","XLOC_023691","Mtx2","3:61756147-61818998","ZL","ZDF","OK",44.152,21.7777,-1.01963,-2.07604,0.00425,0.100451,"no"
"23698","XLOC_023698","XLOC_023698","Osbpl6","3:63257653-63455062","ZL","ZDF","OK",6.82677,2.96126,-1.20499,-2.51017,5e-04,0.0273396,"yes"
"23742","XLOC_023742","XLOC_023742","Timm10","3:72226550-72230092","ZL","ZDF","OK",127.106,67.3653,-0.915952,-1.71363,0.01645,0.222105,"no"
"23749","XLOC_023749","XLOC_023749","Aplnr","3:72540537-72544182","ZL","ZDF","OK",43.427,17.169,-1.33879,-2.59928,0.00075,0.0360739,"yes"
"23857","XLOC_023857","XLOC_023857","Mtch2","3:79678011-79696775","ZL","ZDF","OK",173.235,70.2373,-1.30242,-1.76966,0.0228,0.262804,"no"
"23861","XLOC_023861","XLOC_023861","Rapsn","3:79860178-79869524","ZL","ZDF","OK",8.04217,3.81037,-1.07765,-1.79821,0.01125,0.180107,"no"
"23867","XLOC_023867","XLOC_023867","Pacsin3","3:80072488-80081047","ZL","ZDF","OK",73.9301,40.8197,-0.856897,-1.51077,0.0274,0.285847,"no"
"23882","XLOC_023882","XLOC_023882","Chst1","3:81498021-81512824","ZL","ZDF","OK",3.51622,1.9905,-0.82089,-1.56559,0.02585,0.277581,"no"
"23905","XLOC_023905","XLOC_023905","Apip","3:92969140-92995483","ZL","ZDF","OK",9.74705,5.73016,-0.766391,-1.46732,0.0356,0.319789,"no"
"23932","XLOC_023932","XLOC_023932","Dcdc5","3:97256880-97435063","ZL","ZDF","OK",4.69695,2.46314,-0.931227,-1.66424,0.0174,0.228179,"no"
"23940","XLOC_023940","XLOC_023940","Bdnf","3:100768636-100819270","ZL","ZDF","OK",5.79738,1.86359,-1.63731,-3.30498,5e-05,0.00520877,"yes"
"23943","XLOC_023943","XLOC_023943","Ccdc34","3:101156205-101191506","ZL","ZDF","OK",1.61763,0.861003,-0.909789,-1.51412,0.02805,0.289604,"no"
"24001","XLOC_024001","XLOC_024001","Bub1b","3:110367938-110420458","ZL","ZDF","OK",0.430458,0.151244,-1.509,-1.87791,0.01705,0.226041,"no"
"24008","XLOC_024008","XLOC_024008","Ivd","3:110669311-110691937","ZL","ZDF","OK",147.472,49.553,-1.5734,-2.19874,0.0022,0.0693805,"no"
"24013","XLOC_024013","XLOC_024013","Rad51","3:110918242-110942917","ZL","ZDF","OK",0.526466,0.0990797,-2.40968,-2.23493,0.01145,0.182511,"no"
"24025","XLOC_024025","XLOC_024025","Nusap1","3:111416535-111454457","ZL","ZDF","OK",1.79205,0.96523,-0.892669,-1.51825,0.03185,0.306119,"no"
"24036","XLOC_024036","XLOC_024036","Haus2","3:112385600-112397158","ZL","ZDF","OK",21.9494,1.16445,-4.23646,-1.47811,0.0309,0.302899,"no"
"24054","XLOC_024054","XLOC_024054","Eif3j","3:113976641-114065170","ZL","ZDF","OK",74.6036,35.9751,-1.05225,-1.45779,0.03835,0.330059,"no"
"24116","XLOC_024116","XLOC_024116","Ttl","3:121596768-121626585","ZL","ZDF","OK",13.8729,8.76162,-0.663,-1.36369,0.0475,0.36558,"no"
"24221","XLOC_024221","XLOC_024221","Slc24a3","3:139334040-139835732","ZL","ZDF","OK",4.69018,2.71849,-0.78684,-1.54106,0.0325,0.308322,"no"
"24235","XLOC_024235","XLOC_024235","Sstr4","3:142739780-142741644","ZL","ZDF","OK",0.66603,0.242147,-1.45971,-1.54486,0.04065,0.339615,"no"
"24258","XLOC_024258","XLOC_024258","Entpd6","3:146546386-146568886","ZL","ZDF","OK",8.54013,4.98379,-0.777014,-1.55972,0.02725,0.285094,"no"
"24259","XLOC_024259","XLOC_024259","Pygb","3:146582604-146690375","ZL","ZDF","OK",106.514,40.7942,-1.38461,-1.86888,0.0096,0.163834,"no"
"24260","XLOC_024260","XLOC_024260","Gins1","3:146695343-146716816","ZL","ZDF","OK",1.30715,0.575492,-1.18356,-1.40955,0.04735,0.365065,"no"
"24267","XLOC_024267","XLOC_024267","Rspo4","3:147358689-147391725","ZL","ZDF","OK",2.21257,0.954038,-1.2136,-1.79441,0.0075,0.14163,"no"
"24338","XLOC_024338","XLOC_024338","Tp53inp2","3:150910397-150918525","ZL","ZDF","OK",78.5853,38.8398,-1.01672,-1.59941,0.02485,0.272705,"no"
"24364","XLOC_024364","XLOC_024364","Rpn2","3:153333218-153445906","ZL","ZDF","OK",44.9583,26.2361,-0.777032,-1.47047,0.03625,0.322364,"no"
"24419","XLOC_024419","XLOC_024419","Wisp2","3:160207912-160219331","ZL","ZDF","OK",1.83804,0.958451,-0.939394,-1.49829,0.034,0.314675,"no"
"24434","XLOC_024434","XLOC_024434","Pigt","3:160945358-160954739","ZL","ZDF","OK",21.4645,11.7319,-0.871515,-1.87362,0.0084,0.151345,"no"
"24457","XLOC_024457","XLOC_024457","Slc2a10","3:162181973-162194804","ZL","ZDF","OK",0.958105,0.499075,-0.940928,-1.46474,0.04025,0.337299,"no"
"24471","XLOC_024471","XLOC_024471","Cse1l","3:163664135-163702060","ZL","ZDF","OK",14.753,8.91677,-0.726414,-1.52708,0.0336,0.313614,"no"
"24497","XLOC_024497","XLOC_024497","Dok5","3:168345151-168482441","ZL","ZDF","OK",1.86008,0.95617,-0.960029,-1.45818,0.0432,0.349882,"no"
"24514","XLOC_024514","XLOC_024514","Rbm38","3:171034375-171050619","ZL","ZDF","OK",89.5116,49.2698,-0.861372,-1.42008,0.0422,0.345861,"no"
"24541","XLOC_024541","XLOC_024541","Lsm14b","3:175408483-175419250","ZL","ZDF","OK",36.7372,17.2523,-1.09045,-2.05621,0.0035,0.0887353,"no"
"24550","XLOC_024550","XLOC_024550","Mir1b","3:175766064-175770996","ZL","ZDF","OK",2.86446,1.26093,-1.18377,-1.58689,0.00855,0.152053,"no"
"24598","XLOC_024598","XLOC_024598","Tubb4b","3:2441732-2444281","ZL","ZDF","OK",153.678,79.065,-0.958804,-1.62282,0.0207,0.251107,"no"
"24606","XLOC_024606","XLOC_024606","Uap1l1","3:2576490-2584523","ZL","ZDF","OK",10.8203,6.01979,-0.845961,-1.69933,0.0177,0.229943,"no"
"24618","XLOC_024618","XLOC_024618","Fcna","3:2849983-2853272","ZL","ZDF","OK",7.70513,2.99155,-1.36493,-2.6041,5e-04,0.0273396,"yes"
"24625","XLOC_024625","XLOC_024625","Ubac1","3:3434139-3476215","ZL","ZDF","OK",41.379,17.1522,-1.2705,-2.42433,0.00095,0.0425294,"yes"
"24628","XLOC_024628","XLOC_024628","RGD1564379","3:3589306-3594563","ZL","ZDF","OK",22.1302,12.2805,-0.849641,-1.76786,0.0143,0.207382,"no"
"24662","XLOC_024662","XLOC_024662","Fam163b","3:5656162-5693147","ZL","ZDF","OK",1.66419,0.56828,-1.55014,-2.40862,0.00215,0.0691935,"no"
"24682","XLOC_024682","XLOC_024682","Trub2","3:8335538-8359412","ZL","ZDF","OK",18.934,9.66428,-0.970241,-1.47619,0.03515,0.318743,"no"
