"","test_id","gene_id","gene","locus","sample_1","sample_2","status","value_1","value_2","log2.fold_change.","test_stat","p_value","q_value","significant"
"15871","XLOC_015871","XLOC_015871","Hist1h4b","17:44522139-44526583","ZL","ZDF","OK",9.60179,17.3974,0.857494,1.82849,0.01015,0.169534,"no"
"15894","XLOC_015894","XLOC_015894","Zscan26","17:45188240-45207538","ZL","ZDF","OK",18.0006,31.8913,0.825116,1.50457,0.03865,0.331603,"no"
"15934","XLOC_015934","XLOC_015934","Arhgap12","17:54280850-54394863","ZL","ZDF","OK",3.23679,5.81285,0.844679,1.77263,0.0128,0.195251,"no"
"15939","XLOC_015939","XLOC_015939","Map3k8","17:56109499-56129927","ZL","ZDF","OK",2.58509,6.09571,1.23758,2.40353,0.00075,0.0360739,"yes"
"15979","XLOC_015979","XLOC_015979","Akr1c19","17:69654169-69675209","ZL","ZDF","OK",4.59466,7.93792,0.788803,1.5078,0.0306,0.302029,"no"
"16058","XLOC_016058","XLOC_016058","Mllt10","17:84855699-84981646","ZL","ZDF","OK",11.2297,20.5781,0.873786,1.59828,0.02635,0.28062,"no"
"16117","XLOC_016117","XLOC_016117","RGD1564827","17:4118599-4190647","ZL","ZDF","OK",0.604674,2.84317,2.23327,1.72937,0.0069,0.135177,"no"
"16122","XLOC_016122","XLOC_016122","Spata31d1d","17:5314714-5326873","ZL","ZDF","OK",1.34137,2.98529,1.15417,1.7807,0.01355,0.200838,"no"
"16188","XLOC_016188","XLOC_016188","Gadd45g","17:13391418-13393243","ZL","ZDF","OK",18.2414,30.4232,0.737958,1.57908,0.0249,0.273117,"no"
"16227","XLOC_016227","XLOC_016227","Rnf144b","17:17817099-17948101","ZL","ZDF","OK",4.65808,7.53303,0.693493,1.47095,0.0368,0.323819,"no"
"16268","XLOC_016268","XLOC_016268","AABR07027371.1","17:26843009-26849469","ZL","ZDF","OK",0.157545,0.480353,1.60833,1.83955,0.0173,0.227435,"no"
"16316","XLOC_016316","XLOC_016316","Foxc1","17:33947505-33951484","ZL","ZDF","OK",1.04212,2.02981,0.961816,1.83736,0.0096,0.163834,"no"
"16443","XLOC_016443","XLOC_016443","Arid4b,LOC100912163","17:53229784-53955851","ZL","ZDF","OK",1.94689,3.6771,0.917399,1.65451,0.022,0.257498,"no"
"16632","XLOC_016632","XLOC_016632","Lyst","17:90321339-90522091","ZL","ZDF","OK",3.64863,7.21406,0.983456,1.4601,0.03645,0.322547,"no"
"17122","XLOC_017122","XLOC_017122","Impact","18:4324832-4346769","ZL","ZDF","OK",12.9039,26.8307,1.05608,2.12766,0.00245,0.0719966,"no"
"17165","XLOC_017165","XLOC_017165","Mocos","18:16590196-16636256","ZL","ZDF","OK",1.23838,2.24418,0.857734,1.56928,0.02875,0.292403,"no"
"17186","XLOC_017186","XLOC_017186","Map3k2","18:24961204-25033767","ZL","ZDF","OK",2.59861,4.44224,0.773546,1.64531,0.0178,0.230425,"no"
"17196","XLOC_017196","XLOC_017196","SNORA13","18:26568720-26569718","ZL","ZDF","OK",25.4618,63.5958,1.3206,2.72328,0.00025,0.0171727,"yes"
"17384","XLOC_017384","XLOC_017384","Adamts19","18:53915806-54099867","ZL","ZDF","OK",7.32377,15.4933,1.08098,2.1372,0.00335,0.086631,"no"
"17407","XLOC_017407","XLOC_017407","Mir3557","18:56619657-56728993","ZL","ZDF","OK",2.2357,317.475,7.14977,0.128265,0.0344,0.315983,"no"
"17434","XLOC_017434","XLOC_017434","Malt1","18:61108793-61162445","ZL","ZDF","OK",3.35857,6.74047,1.005,2.07664,0.00315,0.0831214,"no"
"17439","XLOC_017439","XLOC_017439","Pmaip1","18:62174669-62181102","ZL","ZDF","OK",2.7914,6.97769,1.32176,2.74707,1e-04,0.00897184,"yes"
"17440","XLOC_017440","XLOC_017440","AABR07032348.2","18:62227384-62234905","ZL","ZDF","OK",0.935037,1.74906,0.903483,1.5132,0.0372,0.325515,"no"
"17663","XLOC_017663","XLOC_017663","Fam13b","18:27190973-27289876","ZL","ZDF","OK",7.57108,12.5896,0.733664,1.48728,0.0365,0.32286,"no"
"17680","XLOC_017680","XLOC_017680","Mzb1","18:28436533-28439547","ZL","ZDF","OK",1.44259,2.91195,1.01332,1.45717,0.0393,0.33405,"no"
"17802","XLOC_017802","XLOC_017802","Mir143,Mir145","18:56967776-56989004","ZL","ZDF","OK",6.6285,12.4231,0.906266,1.45636,0.0339,0.314544,"no"
"17806","XLOC_017806","XLOC_017806","Ablim3","18:57126310-57245981","ZL","ZDF","OK",27.3482,51.8391,0.922596,1.61411,0.02185,0.256837,"no"
"17826","XLOC_017826","XLOC_017826","U6","18:60284742-60287841","ZL","ZDF","OK",0.0876234,0.755665,3.10836,0.520555,0.03555,0.319732,"no"
"17842","XLOC_017842","XLOC_017842","Mc4r","18:62612837-62614725","ZL","ZDF","OK",0.403255,2.43288,2.5929,3.3567,0.00045,0.0253627,"yes"
"18246","XLOC_018246","XLOC_018246","Ccdc102a","19:10518843-10535633","ZL","ZDF","OK",6.4307,11.9565,0.894743,1.88788,0.00965,0.164559,"no"
"18371","XLOC_018371","XLOC_018371","Hook2","19:26106806-26119377","ZL","ZDF","OK",2.44648,4.97419,1.02375,2.1065,0.0038,0.0938515,"no"
"18410","XLOC_018410","XLOC_018410","LOC498933","19:32333942-32380088","ZL","ZDF","OK",0.687852,1.34354,0.965874,1.62677,0.0198,0.244508,"no"
"18465","XLOC_018465","XLOC_018465","Slc7a6","19:38153164-38189524","ZL","ZDF","OK",6.90559,18.9826,1.45884,2.4537,8e-04,0.037335,"yes"
"18539","XLOC_018539","XLOC_018539","Plcg2","19:50039449-50173522","ZL","ZDF","OK",0.977634,1.66926,0.771846,1.43639,0.04265,0.347992,"no"
"18564","XLOC_018564","XLOC_018564","RGD1304884","19:53723001-53742185","ZL","ZDF","OK",8.94702,15.9328,0.832524,1.65135,0.01715,0.226683,"no"
"18590","XLOC_018590","XLOC_018590","Cpne7","19:55929608-55946424","ZL","ZDF","OK",1.33263,2.43269,0.868275,1.54528,0.0286,0.292262,"no"
"18637","XLOC_018637","XLOC_018637","AABR07044148.1","19:59656228-59663349","ZL","ZDF","OK",0.988849,3.25651,1.71951,2.00461,0.0065,0.130243,"no"
"18688","XLOC_018688","XLOC_018688","Adgrg3","19:10392003-10421010","ZL","ZDF","OK",0.451709,0.872314,0.949452,1.43663,0.04155,0.342449,"no"
"18689","XLOC_018689","XLOC_018689","Adgrg1","19:10423084-10460674","ZL","ZDF","OK",27.5514,61.6703,1.16245,2.05767,0.0051,0.112666,"no"
"18701","XLOC_018701","XLOC_018701","Slc12a3","19:11106032-11144641","ZL","ZDF","OK",0.742893,2.78667,1.90732,3.00561,1e-04,0.00897184,"yes"
"18704","XLOC_018704","XLOC_018704","Nup93","19:11159769-11263980","ZL","ZDF","OK",5.49541,9.65897,0.813642,1.51425,0.0325,0.308322,"no"
"18780","XLOC_018780","XLOC_018780","Zswim4","19:25320682-25345790","ZL","ZDF","OK",4.09416,6.88357,0.749589,1.51964,0.03215,0.30739,"no"
"18837","XLOC_018837","XLOC_018837","Ttc29","19:33205725-33424972","ZL","ZDF","OK",0.227595,0.76066,1.74078,1.64426,0.03625,0.322364,"no"
"18853","XLOC_018853","XLOC_018853","LOC367515","19:36267435-36364934","ZL","ZDF","OK",8.71648,26.8194,1.62146,2.70254,2e-04,0.014703,"yes"
"18859","XLOC_018859","XLOC_018859","Exoc3l1,MGC116202","19:37237452-37252804","ZL","ZDF","OK",8.4054,16.0458,0.932811,1.86247,0.00815,0.148668,"no"
"18863","XLOC_018863","XLOC_018863","Fhod1","19:37284899-37303972","ZL","ZDF","OK",9.21449,21.6768,1.23418,2.46531,0.00055,0.0292018,"yes"
"18871","XLOC_018871","XLOC_018871","Enkd1","19:37668132-37675077","ZL","ZDF","OK",1.1493,2.42755,1.07875,1.58419,0.0275,0.286618,"no"
"18905","XLOC_018905","XLOC_018905","Zfp612","19:41552955-41578534","ZL","ZDF","OK",6.63217,13.4875,1.02407,1.5435,0.034,0.314675,"no"
"18966","XLOC_018966","XLOC_018966","Taf1c","19:52246060-52252620","ZL","ZDF","OK",5.01075,8.37908,0.741765,1.543,0.0309,0.302899,"no"
"19354","XLOC_019354","XLOC_019354","Poc5","2:27000318-27030899","ZL","ZDF","OK",4.75052,9.6562,1.02337,1.75714,0.01245,0.191775,"no"
"19362","XLOC_019362","XLOC_019362","Enc1","2:28049216-28061029","ZL","ZDF","OK",3.84771,9.79807,1.3485,2.89105,5e-05,0.00520877,"yes"
"19387","XLOC_019387","XLOC_019387","Adamts6","2:34367106-34589667","ZL","ZDF","OK",1.91929,6.06205,1.65924,2.7894,5e-05,0.00520877,"yes"
"19478","XLOC_019478","XLOC_019478","C6","2:54466279-54533797","ZL","ZDF","OK",0.276229,0.642755,1.2184,1.63367,0.02895,0.292979,"no"
"19482","XLOC_019482","XLOC_019482","SNORD72","2:54832520-54834665","ZL","ZDF","OK",1.92232,3.90819,1.02365,1.47693,0.0194,0.242704,"no"
"19499","XLOC_019499","XLOC_019499","Ranbp3l","2:58223224-58458517","ZL","ZDF","OK",0.724524,1.73666,1.26121,1.94308,0.00765,0.142867,"no"
"19517","XLOC_019517","XLOC_019517","Mtmr12","2:62236570-62306115","ZL","ZDF","OK",7.1162,12.3055,0.790119,1.65625,0.0174,0.228179,"no"
"19595","XLOC_019595","XLOC_019595","Fabp4","2:93792600-93797305","ZL","ZDF","OK",691.96,2549.8,1.88162,1.85259,0.0292,0.294424,"no"
"19648","XLOC_019648","XLOC_019648","Tnfsf10","2:113007548-113027030","ZL","ZDF","OK",11.4272,18.7687,0.715862,1.50072,0.03425,0.315132,"no"
"19685","XLOC_019685","XLOC_019685","SNORA70","2:119112512-119162714","ZL","ZDF","OK",0.520582,15.5283,4.89863,0.597336,0.02715,0.284454,"no"
"19754","XLOC_019754","XLOC_019754","Mgst2","2:140708396-140727799","ZL","ZDF","OK",9.84231,27.136,1.46314,2.23026,0.00325,0.0850455,"no"
"19767","XLOC_019767","XLOC_019767","SNORA17","2:142743244-142744447","ZL","ZDF","OK",0.286569,111.032,8.59788,5.0241,0.00025,0.0171727,"yes"
"19818","XLOC_019818","XLOC_019818","Vom2r44","2:154604831-154639158","ZL","ZDF","OK",0.178502,0.462189,1.37254,2.06845,0.0048,0.108437,"no"
"19853","XLOC_019853","XLOC_019853","RGD1563962","2:165800970-165818433","ZL","ZDF","OK",0.476358,2.55221,2.42163,1.99107,0.0036,0.0905396,"no"
"19943","XLOC_019943","XLOC_019943","Crabp2","2:187322415-187326793","ZL","ZDF","OK",0.283933,1.13056,1.99341,1.78099,0.02805,0.289604,"no"
"19999","XLOC_019999","XLOC_019999","S100a3","2:189955835-189996029","ZL","ZDF","OK",1.03111,2.77219,1.42683,1.69297,0.0197,0.243821,"no"
"20000","XLOC_020000","XLOC_020000","S100a4","2:189997128-189999604","ZL","ZDF","OK",25.4316,42.7222,0.748363,1.60184,0.02755,0.28698,"no"
"20002","XLOC_020002","XLOC_020002","S100a6","2:190007215-190008511","ZL","ZDF","OK",161.268,264.25,0.712441,1.48113,0.0392,0.333716,"no"
"20004","XLOC_020004","XLOC_020004","S100a8","2:190073814-190074354","ZL","ZDF","OK",2.56156,9.28373,1.85768,2.04408,0.0131,0.197497,"no"
"20068","XLOC_020068","XLOC_020068","Mtmr11","2:198303043-198311785","ZL","ZDF","OK",4.07276,9.32098,1.19448,2.42078,0.00075,0.0360739,"yes"
"20087","XLOC_020087","XLOC_020087","Txnip","2:198683158-198686974","ZL","ZDF","OK",172.629,522.612,1.59807,1.70045,0.0254,0.275712,"no"
"20093","XLOC_020093","XLOC_020093","Ankrd35","2:198797158-198817146","ZL","ZDF","OK",0.141855,0.379258,1.41876,1.63573,0.03165,0.305399,"no"
"20097","XLOC_020097","XLOC_020097","Gja5","2:199162744-199184939","ZL","ZDF","OK",4.90921,11.4412,1.22068,2.59159,0.00025,0.0171727,"yes"
"20110","XLOC_020110","XLOC_020110","Hmgcs2","2:200452623-200480864","ZL","ZDF","OK",5.22087,20.193,1.95149,3.99779,5e-05,0.00520877,"yes"
"20147","XLOC_020147","XLOC_020147","Rsbn1","2:206392199-206451762","ZL","ZDF","OK",3.19878,5.13635,0.68322,1.46337,0.03825,0.329715,"no"
"20185","XLOC_020185","XLOC_020185","Gnat2","2:210880634-210889993","ZL","ZDF","OK",0.788854,3.07049,1.96064,2.93746,5e-05,0.00520877,"yes"
"20278","XLOC_020278","XLOC_020278","Elovl6","2:234375314-234483149","ZL","ZDF","OK",0.225069,0.902527,2.0036,2.52716,0.00165,0.0590695,"no"
"20279","XLOC_020279","XLOC_020279","Cfi","2:235264218-235305781","ZL","ZDF","OK",0.152295,0.500711,1.71711,1.8177,0.0223,0.258805,"no"
"20289","XLOC_020289","XLOC_020289","Dkk2","2:237148940-237241350","ZL","ZDF","OK",0.653602,2.57713,1.97928,3.4547,5e-05,0.00520877,"yes"
"20304","XLOC_020304","XLOC_020304","Slc9b2","2:240485988-240519145","ZL","ZDF","OK",0.469539,1.07237,1.19148,1.58184,0.0288,0.292403,"no"
"20338","XLOC_020338","XLOC_020338","Gbp1","2:248343351-248545549","ZL","ZDF","OK",23.5331,47.3825,1.00967,1.70644,0.0145,0.208045,"no"
"20365","XLOC_020365","XLOC_020365","Ttll7","2:252732315-252854744","ZL","ZDF","OK",4.08267,7.72499,0.920019,1.89983,0.00665,0.132164,"no"
"20373","XLOC_020373","XLOC_020373","Adgrl4","2:256609786-256724775","ZL","ZDF","OK",12.0609,19.9735,0.727755,1.4854,0.03505,0.318361,"no"
"20375","XLOC_020375","XLOC_020375","Ifi44l","2:256948764-256979571","ZL","ZDF","OK",2.38058,6.56809,1.46416,2.35994,0.00125,0.0495961,"yes"
"20430","XLOC_020430","XLOC_020430","Adgrv1","2:8926848-9504134","ZL","ZDF","OK",5.10354,11.3746,1.15624,1.82617,0.0097,0.164773,"no"
"20506","XLOC_020506","XLOC_020506","AABR07007798.1,AABR07007799.1","2:28834123-28843090","ZL","ZDF","OK",1.12056,3.75073,1.74295,1.88279,0.0119,0.186972,"no"
"20534","XLOC_020534","XLOC_020534","AABR07007874.1","2:32297365-32297914","ZL","ZDF","OK",0,0.711913,Inf,NA,0.0034,0.0872058,"no"
"20603","XLOC_020603","XLOC_020603","Gzmk","2:45068966-45077219","ZL","ZDF","OK",0.516365,1.29715,1.32889,1.59484,0.03135,0.304375,"no"
"20645","XLOC_020645","XLOC_020645","Osmr","2:56108910-56163243","ZL","ZDF","OK",4.87556,10.9124,1.16233,2.41645,0.00075,0.0360739,"yes"
"20660","XLOC_020660","XLOC_020660","Rai14","2:60546089-60683451","ZL","ZDF","OK",4.06161,6.88923,0.76229,1.61701,0.0219,0.257012,"no"
"20698","XLOC_020698","XLOC_020698","Fam105a","2:80383642-80408672","ZL","ZDF","OK",1.4086,2.61054,0.890086,1.44914,0.04175,0.343453,"no"
"20699","XLOC_020699","XLOC_020699","Trio","2:80471395-80768513","ZL","ZDF","OK",10.5267,21.777,1.04875,1.77804,0.0109,0.176821,"no"
"20739","XLOC_020739","XLOC_020739","Fabp5","2:93981655-93985378","ZL","ZDF","OK",75.6977,120.485,0.670535,1.41649,0.04985,0.372578,"no"
"20799","XLOC_020799","XLOC_020799","Gpr160","2:116105110-116161998","ZL","ZDF","OK",0.659349,2.67028,2.01788,2.81483,1e-04,0.00897184,"yes"
"20957","XLOC_020957","XLOC_020957","Ccnl1","2:157747272-157760171","ZL","ZDF","OK",17.0797,38.3774,1.16797,2.01145,0.0053,0.115004,"no"
"21020","XLOC_021020","XLOC_021020","Gucy1a3","2:181045406-181102918","ZL","ZDF","OK",6.49898,11.2861,0.796257,1.67923,0.01755,0.22867,"no"
"21126","XLOC_021126","XLOC_021126","S100a9","2:190097553-190100276","ZL","ZDF","OK",1.60161,9.34374,2.54447,3.22261,0.00015,0.0121666,"yes"
"21209","XLOC_021209","XLOC_021209","U1","2:198514527-198524495","ZL","ZDF","OK",0.816096,2.42236,1.5696,1.78644,0.02125,0.253443,"no"
"21215","XLOC_021215","XLOC_021215","Polr3gl","2:198701661-198719209","ZL","ZDF","OK",13.7848,25.0946,0.864297,1.77131,0.0147,0.209682,"no"
"21249","XLOC_021249","XLOC_021249","Cd101","2:203375921-203413125","ZL","ZDF","OK",0.223863,0.657451,1.55426,2.15272,0.0038,0.0938515,"no"
"21317","XLOC_021317","XLOC_021317","Ampd2","2:210861624-210874304","ZL","ZDF","OK",5.40437,9.56818,0.824118,1.73437,0.01295,0.196313,"no"
"21318","XLOC_021318","XLOC_021318","Gnai3","2:210895760-210934782","ZL","ZDF","OK",21.1288,34.2232,0.695765,1.39915,0.0496,0.372102,"no"
"21343","XLOC_021343","XLOC_021343","S1pr1","2:218654553-218658761","ZL","ZDF","OK",28.7104,67.541,1.23419,2.38194,0.00135,0.0524282,"no"
"21347","XLOC_021347","XLOC_021347","Cdc14a","2:219302574-219458271","ZL","ZDF","OK",3.11238,5.87549,0.916689,1.96369,0.0055,0.117374,"no"
"21376","XLOC_021376","XLOC_021376","Fnbp1l","2:226688004-226779460","ZL","ZDF","OK",5.82079,9.29168,0.674725,1.43216,0.0399,0.335646,"no"
"21424","XLOC_021424","XLOC_021424","Npnt","2:238000812-238068694","ZL","ZDF","OK",1.01632,1.82805,0.846942,1.48281,0.0301,0.30033,"no"
"21496","XLOC_021496","XLOC_021496","Ifi44","2:256897770-256915569","ZL","ZDF","OK",10.1779,16.8978,0.7314,1.39628,0.0475,0.36558,"no"
"21523","XLOC_021523","XLOC_021523","Srsf11","2:264836609-264864269","ZL","ZDF","OK",23.6433,47.5677,1.00855,1.61772,0.02635,0.28062,"no"
"22226","XLOC_022226","XLOC_022226","Col11a2","20:3830163-3859837","ZL","ZDF","OK",1.11449,2.27642,1.03038,2.08215,0.0037,0.0923152,"no"
"22287","XLOC_022287","XLOC_022287","Phf1","20:5526946-5531946","ZL","ZDF","OK",18.6762,34.0612,0.866932,1.76888,0.01405,0.205341,"no"
"22288","XLOC_022288","XLOC_022288","Syngap1","20:5535433-5565604","ZL","ZDF","OK",2.50882,4.34571,0.792584,1.50966,0.0363,0.322364,"no"
"22291","XLOC_022291","XLOC_022291","Itpr3","20:5645988-5711925","ZL","ZDF","OK",3.61142,6.06567,0.748102,1.52835,0.0323,0.30762,"no"
"22300","XLOC_022300","XLOC_022300","Cdkn1a","20:6351407-6358921","ZL","ZDF","OK",12.192,23.3005,0.934423,1.91342,0.00735,0.140122,"no"
"22319","XLOC_022319","XLOC_022319","AC106225.1","20:7887495-7889513","ZL","ZDF","OK",0.498254,45.3891,6.50932,1.70746,0.00475,0.107639,"no"
"22349","XLOC_022349","XLOC_022349","AABR07044570.1","20:10727512-10729072","ZL","ZDF","OK",0.145881,0.649605,2.15477,1.81356,0.0378,0.327764,"no"
"22373","XLOC_022373","XLOC_022373","Adarb1","20:11972380-12101066","ZL","ZDF","OK",3.82328,7.23858,0.920897,1.97273,0.00645,0.129595,"no"
"22391","XLOC_022391","XLOC_022391","Gstt2","20:13760603-13764484","ZL","ZDF","OK",14.1301,26.6801,0.916989,1.93612,0.0067,0.132678,"no"
"22494","XLOC_022494","XLOC_022494","Dcbld1","20:33359154-33455171","ZL","ZDF","OK",3.38808,6.75726,0.995968,1.91456,0.0073,0.139897,"no"
"22535","XLOC_022535","XLOC_022535","Traf3ip2","20:44680044-44722878","ZL","ZDF","OK",5.68573,11.1889,0.976647,1.4708,0.0347,0.317148,"no"
"22551","XLOC_022551","XLOC_022551","Ppil6","20:46215378-46243763","ZL","ZDF","OK",0.428574,1.54904,1.85376,1.80126,0.02055,0.250116,"no"
"22631","XLOC_022631","XLOC_022631","Gabbr1","20:1955358-1984863","ZL","ZDF","OK",14.9539,26.4778,0.824261,1.14821,0.0326,0.308414,"no"
"22657","XLOC_022657","XLOC_022657","LOC100364500","20:2704147-2707120","ZL","ZDF","OK",6.27648,10.5193,0.745014,1.50533,0.0353,0.31905,"no"
"22753","XLOC_022753","XLOC_022753","Ip6k3","20:5733257-5754773","ZL","ZDF","OK",4.11392,8.29426,1.0116,2.04796,0.00535,0.11518,"no"
"22761","XLOC_022761","XLOC_022761","Stk38","20:6224295-6257579","ZL","ZDF","OK",9.73528,16.9626,0.801063,1.58031,0.02645,0.281276,"no"
"22782","XLOC_022782","XLOC_022782","Fkbp5","20:7976304-8061710","ZL","ZDF","OK",5.83565,20.7836,1.83248,3.81191,5e-05,0.00520877,"yes"
"22794","XLOC_022794","XLOC_022794","Tff3","20:9850802-9855481","ZL","ZDF","OK",0,1.53018,Inf,NA,0.01155,0.183572,"no"
"22805","XLOC_022805","XLOC_022805","Sik1","20:10668410-10680283","ZL","ZDF","OK",2.67056,5.51906,1.04728,2.23793,0.00155,0.0567842,"no"
"22850","XLOC_022850","XLOC_022850","U6","20:13988433-13991757","ZL","ZDF","OK",8.45066,18.3419,1.118,2.16811,0.00235,0.0711935,"no"
"22911","XLOC_022911","XLOC_022911","Pbld1","20:27103228-27118673","ZL","ZDF","OK",3.29528,6.69278,1.02221,2.04868,0.0045,0.104782,"no"
"22934","XLOC_022934","XLOC_022934","Ddit4","20:29509288-29511382","ZL","ZDF","OK",13.0198,62.2595,2.25758,4.58041,5e-05,0.00520877,"yes"
"22956","XLOC_022956","XLOC_022956","Srgn","20:32120049-32158028","ZL","ZDF","OK",31.4499,55.435,0.817744,1.68358,0.01545,0.216172,"no"
"22962","XLOC_022962","XLOC_022962","Zufsp","20:32471671-32501722","ZL","ZDF","OK",6.96951,15.2981,1.13422,2.37053,0.00075,0.0360739,"yes"
"23003","XLOC_023003","XLOC_023003","Amd1","20:45383416-45399694","ZL","ZDF","OK",27.1758,47.8777,0.817033,1.4569,0.0392,0.333716,"no"
"23278","XLOC_023278","XLOC_023278","AABR07051177.1","3:8359-10251","ZL","ZDF","OK",1.23847,2.87709,1.21605,1.63421,0.0083,0.15053,"no"
"23292","XLOC_023292","XLOC_023292","LOC100911867","3:2182956-2261946","ZL","ZDF","OK",8.07819,16.3556,1.01768,1.63811,0.01975,0.244302,"no"
"23368","XLOC_023368","XLOC_023368","Adamtsl2","3:5624505-5654910","ZL","ZDF","OK",4.39236,11.051,1.33111,2.3017,0.0015,0.0558839,"no"
"23438","XLOC_023438","XLOC_023438","Sh2d3c,Tor2a","3:11756383-11810901","ZL","ZDF","OK",22.2512,43.6457,0.971958,1.68761,0.0165,0.222371,"no"
"23458","XLOC_023458","XLOC_023458","Ptgs1","3:15560711-15582547","ZL","ZDF","OK",2.79917,4.8868,0.803889,1.62258,0.0231,0.264184,"no"
"23739","XLOC_023739","XLOC_023739","Ypel4","3:72134730-72141035","ZL","ZDF","OK",1.39574,2.70018,0.952031,1.83855,0.01025,0.170815,"no"
"23744","XLOC_023744","XLOC_023744","Slc43a3","3:72329966-72352164","ZL","ZDF","OK",23.6845,51.7309,1.12708,2.13044,0.00465,0.106581,"no"
"23855","XLOC_023855","XLOC_023855","Fnbp4","3:79570624-79610634","ZL","ZDF","OK",12.8129,34.4814,1.42823,2.49211,8e-04,0.037335,"yes"
"23920","XLOC_023920","XLOC_023920","AABR07053172.1,Wt1","3:95133191-95180574","ZL","ZDF","OK",10.91,17.4241,0.675433,1.36486,0.04805,0.367494,"no"
"24062","XLOC_024062","XLOC_024062","Slc28a2","3:114354808-114647882","ZL","ZDF","OK",21.9294,63.6584,1.53748,2.37527,0.0022,0.0693805,"no"
"24063","XLOC_024063","XLOC_024063","AABR07053577.1","3:114650517-114652214","ZL","ZDF","OK",3.78562,8.68569,1.19811,2.03817,0.00555,0.118097,"no"
"24099","XLOC_024099","XLOC_024099","Adra2b","3:119805940-119809987","ZL","ZDF","OK",0.331958,0.71072,1.09828,1.67388,0.0204,0.248703,"no"
"24108","XLOC_024108","XLOC_024108","Mertk","3:121235118-121342763","ZL","ZDF","OK",1.57171,3.01339,0.939051,1.93836,0.00605,0.123938,"no"
"24252","XLOC_024252","XLOC_024252","AABR07054264.1","3:145764931-145773355","ZL","ZDF","OK",1.03785,4.25534,2.03567,2.95496,0.00015,0.0121666,"yes"
"24264","XLOC_024264","XLOC_024264","Sdcbp2","3:147073159-147101911","ZL","ZDF","OK",0.319997,0.849389,1.40837,1.55009,0.03265,0.308414,"no"
"24270","XLOC_024270","XLOC_024270","Slc52a3","3:147504010-147516478","ZL","ZDF","OK",4.17131,8.90604,1.09428,2.02472,0.00455,0.1055,"no"
"24273","XLOC_024273","XLOC_024273","Tcf15","3:147643249-147649504","ZL","ZDF","OK",11.8836,25.2556,1.08763,2.29478,0.00165,0.0590695,"no"
"24276","XLOC_024276","XLOC_024276","LOC502684","3:147894557-147933761","ZL","ZDF","OK",0.679486,2.44589,1.84785,2.8773,0.00015,0.0121666,"yes"
"24285","XLOC_024285","XLOC_024285","Id1","3:148215539-148216718","ZL","ZDF","OK",53.873,137.465,1.35143,2.72609,0.00025,0.0171727,"yes"
"24292","XLOC_024292","XLOC_024292","Ccm2l","3:148541888-148557469","ZL","ZDF","OK",10.5501,31.6725,1.58597,3.17466,5e-05,0.00520877,"yes"
"24342","XLOC_024342","XLOC_024342","Procr","3:151285248-151289595","ZL","ZDF","OK",3.62893,6.46983,0.834185,1.62315,0.0207,0.251107,"no"
"24459","XLOC_024459","XLOC_024459","Eya2","3:162285389-162470835","ZL","ZDF","OK",4.52799,11.5072,1.34559,2.76134,0.00025,0.0171727,"yes"
"24460","XLOC_024460","XLOC_024460","Ncoa3","3:162687970-162790770","ZL","ZDF","OK",6.67192,13.926,1.06161,1.92073,0.0057,0.119667,"no"
"24481","XLOC_024481","XLOC_024481","Cebpb","3:164424514-164425910","ZL","ZDF","OK",2.33906,6.95834,1.57281,2.89106,0.00015,0.0121666,"yes"
"24535","XLOC_024535","XLOC_024535","Cdh26","3:173969272-174021348","ZL","ZDF","OK",1.32391,5.3235,2.00756,3.7853,5e-05,0.00520877,"yes"
"24592","XLOC_024592","XLOC_024592","Arrdc1","3:2129611-2137044","ZL","ZDF","OK",8.38758,18.214,1.11872,2.31791,0.0012,0.0484875,"yes"
"24697","XLOC_024697","XLOC_024697","Aif1l","3:9237943-9262628","ZL","ZDF","OK",4.29845,7.71041,0.84299,1.74852,0.01575,0.21719,"no"
"24727","XLOC_024727","XLOC_024727","Lcn2","3:11414185-11417600","ZL","ZDF","OK",1.21634,2.56348,1.07556,1.48844,0.0433,0.350304,"no"
"24730","XLOC_024730","XLOC_024730","Fpgs","3:11717666-11723416","ZL","ZDF","OK",6.77723,19.7195,1.54086,3.86498,5e-05,0.00520877,"yes"
"24758","XLOC_024758","XLOC_024758","Stom","3:14514867-14538241","ZL","ZDF","OK",15.8155,26.596,0.74987,1.57692,0.0283,0.291333,"no"
"24761","XLOC_024761","XLOC_024761","Ggta1","3:14614094-14705847","ZL","ZDF","OK",14.5453,28.6334,0.97715,1.91023,0.0035,0.0887353,"no"
"24900","XLOC_024900","XLOC_024900","Scn3a","3:51508572-52120290","ZL","ZDF","OK",0.486607,0.915586,0.911938,1.63865,0.0199,0.245329,"no"
"24906","XLOC_024906","XLOC_024906","Scn7a","3:52775609-52877400","ZL","ZDF","OK",11.0281,20.2928,0.879779,1.71845,0.0189,0.238622,"no"
"24942","XLOC_024942","XLOC_024942","AABR07052529.1","3:60249517-60253140","ZL","ZDF","OK",0.838889,1.81977,1.1172,1.61744,0.02885,0.29264,"no"
"25217","XLOC_025217","XLOC_025217","RGD1564664","3:82854776-82856171","ZL","ZDF","OK",6.18824,13.0677,1.0784,2.2371,0.00175,0.0614485,"no"
"25261","XLOC_025261","XLOC_025261","RNaseP_nuc","3:98121790-98122068","ZL","ZDF","OK",0,1.5907,Inf,NA,0.00865,0.153088,"no"
