"","test_id","gene_id","gene","locus","sample_1","sample_2","status","value_1","value_2","log2.fold_change.","test_stat","p_value","q_value","significant"
"28228","XLOC_028228","XLOC_028228","Clec12b","4:163141131-163157744","ZL","ZDF","OK",0.231121,1.33785,2.5332,3.06324,0.00035,0.0213112,"yes"
"28230","XLOC_028230","XLOC_028230","Clec9a","4:163172287-163214678","ZL","ZDF","OK",0.732817,3.35083,2.19299,1.61737,0.03275,0.309093,"no"
"28233","XLOC_028233","XLOC_028233","Olr1","4:163239848-163261958","ZL","ZDF","OK",0.23639,0.60372,1.35271,1.81623,0.0155,0.216321,"no"
"28246","XLOC_028246","XLOC_028246","AABR07062183.3","4:163933259-164357619","ZL","ZDF","OK",1.83572,5.38955,1.55382,1.80335,0.01255,0.19291,"no"
"28252","XLOC_028252","XLOC_028252","Ly49s6","4:164428796-164453222","ZL","ZDF","OK",0.653044,1.4962,1.19605,1.48799,0.0352,0.318933,"no"
"28294","XLOC_028294","XLOC_028294","Gprc5d","4:168872777-168884886","ZL","ZDF","OK",0.859786,4.28495,2.31723,3.39841,0.00015,0.0121666,"yes"
"28328","XLOC_028328","XLOC_028328","Rergl","4:173631051-173640684","ZL","ZDF","OK",0.685239,2.55519,1.89875,2.45821,0.00145,0.0545761,"no"
"29050","XLOC_029050","XLOC_029050","Cpa6","5:8459659-8574928","ZL","ZDF","OK",1.21625,3.20621,1.39843,1.90285,0.0146,0.208934,"no"
"29069","XLOC_029069","XLOC_029069","Sox17","5:14889117-14895907","ZL","ZDF","OK",4.93373,15.7801,1.67735,3.16486,5e-05,0.00520877,"yes"
"29109","XLOC_029109","XLOC_029109","LOC679087","5:25253009-25255938","ZL","ZDF","OK",0.556609,1.37092,1.30041,2.10288,0.00515,0.113089,"no"
"29239","XLOC_029239","XLOC_029239","Hrct1","5:59219927-59229181","ZL","ZDF","OK",95.5197,317.543,1.73308,1.83369,0.0122,0.189251,"no"
"29274","XLOC_029274","XLOC_029274","Nr4a3","5:63781800-63822860","ZL","ZDF","OK",0.278503,0.593554,1.09169,1.698,0.0182,0.23286,"no"
"29327","XLOC_029327","XLOC_029327","Ptbp3","5:76670050-76756439","ZL","ZDF","OK",5.29431,13.4977,1.3502,1.55631,0.03425,0.315132,"no"
"29345","XLOC_029345","XLOC_029345","Orm1","5:79179416-79182820","ZL","ZDF","OK",0.443599,2.5073,2.4988,2.85344,0.001,0.0438743,"yes"
"29388","XLOC_029388","XLOC_029388","Ccdc171","5:101639467-102010964","ZL","ZDF","OK",0.462112,0.998419,1.1114,1.12469,0.0481,0.367494,"no"
"29401","XLOC_029401","XLOC_029401","Acer2","5:105230565-105279742","ZL","ZDF","OK",4.83836,10.876,1.16856,2.47686,3e-04,0.019395,"yes"
"29496","XLOC_029496","XLOC_029496","Ldlrad1","5:126812180-126821437","ZL","ZDF","OK",0.645349,1.83173,1.50505,2.25453,0.0027,0.0764803,"no"
"29504","XLOC_029504","XLOC_029504","Lrp8","5:127404449-127476641","ZL","ZDF","OK",0.278515,0.715711,1.36162,2.35492,0.0014,0.0536122,"no"
"29665","XLOC_029665","XLOC_029665","Csf3r","5:144031401-144051600","ZL","ZDF","OK",0.222523,0.596585,1.42278,1.99499,0.0076,0.142417,"no"
"29745","XLOC_029745","XLOC_029745","Map3k6","5:151436463-151448449","ZL","ZDF","OK",1.36566,6.76275,2.30801,4.73084,5e-05,0.00520877,"yes"
"29813","XLOC_029813","XLOC_029813","Pla2g2a","5:157282668-157285328","ZL","ZDF","OK",115.852,247.208,1.09345,2.05163,0.00385,0.0946609,"no"
"29947","XLOC_029947","XLOC_029947","Tmem52","5:172887216-172889383","ZL","ZDF","OK",0.806351,3.10186,1.94365,2.95855,1e-04,0.00897184,"yes"
"30008","XLOC_030008","XLOC_030008","Cspp1","5:8761156-8864578","ZL","ZDF","OK",4.16629,10.8899,1.38615,2.44127,6e-04,0.0314014,"yes"
"30033","XLOC_030033","XLOC_030033","Plag1","5:16788034-16842769","ZL","ZDF","OK",3.47656,7.37644,1.08526,1.71722,0.0028,0.0784036,"no"
"30207","XLOC_030207","XLOC_030207","Olr836","5:59265333-59266293","ZL","ZDF","OK",0.156349,0.815873,2.38358,1.73892,0.04985,0.372578,"no"
"30282","XLOC_030282","XLOC_030282","Klf4","5:72283312-72287669","ZL","ZDF","OK",15.0885,33.3005,1.14209,2.38139,0.00085,0.039006,"yes"
"30462","XLOC_030462","XLOC_030462","AABR07049292.1","5:114204471-114340860","ZL","ZDF","OK",1.2759,3.03388,1.24965,1.79739,0.0094,0.161929,"no"
"30501","XLOC_030501","XLOC_030501","LOC100909776","5:126086875-126096077","ZL","ZDF","OK",1.00585,2.48217,1.30319,1.64458,0.02975,0.29792,"no"
"30557","XLOC_030557","XLOC_030557","Cyp4b1","5:134492755-134526132","ZL","ZDF","OK",30.9115,92.4912,1.58118,2.41071,0.00165,0.0590695,"no"
"30565","XLOC_030565","XLOC_030565","Tspan1","5:135019777-135032397","ZL","ZDF","OK",0.537404,2.252,2.06713,2.60788,0.00025,0.0171727,"yes"
"30709","XLOC_030709","XLOC_030709","Tssk3","5:147690238-147691997","ZL","ZDF","OK",0.868077,2.11875,1.28732,1.72844,0.02175,0.256347,"no"
"30723","XLOC_030723","XLOC_030723","Tinagl1","5:148382509-148392762","ZL","ZDF","OK",17.6414,84.7113,2.26359,4.49257,5e-05,0.00520877,"yes"
"30733","XLOC_030733","XLOC_030733","Ptpru","5:149922351-149996334","ZL","ZDF","OK",1.83756,5.60956,1.61009,2.37267,0.00115,0.0476946,"yes"
"30734","XLOC_030734","XLOC_030734","Epb4.1","5:150079135-150243289","ZL","ZDF","OK",21.7979,60.0688,1.46242,1.89368,0.00775,0.143758,"no"
"30778","XLOC_030778","XLOC_030778","Catsper4","5:152430024-152446775","ZL","ZDF","OK",1.28383,3.40923,1.409,2.23558,0.00265,0.0752579,"no"
"30865","XLOC_030865","XLOC_030865","Fhad1","5:160437895-160555083","ZL","ZDF","OK",0.070153,0.411267,2.5515,2.80665,0.00205,0.0679654,"no"
"30916","XLOC_030916","XLOC_030916","Rbp7","5:166278186-166282831","ZL","ZDF","OK",42.299,247.854,2.55079,4.92608,5e-05,0.00520877,"yes"
"31486","XLOC_031486","XLOC_031486","Rmdn2","6:2216622-2280833","ZL","ZDF","OK",9.53565,20.7215,1.11973,2.17104,0.0034,0.0872058,"no"
"31514","XLOC_031514","XLOC_031514","Plekhh2","6:7793734-7895988","ZL","ZDF","OK",1.08714,2.73687,1.33198,2.66575,3e-04,0.019395,"yes"
"31543","XLOC_031543","XLOC_031543","Ston1","6:12332497-12384344","ZL","ZDF","OK",3.2703,7.61309,1.21906,2.37125,9e-04,0.0407056,"yes"
"31544","XLOC_031544","XLOC_031544","Gtf2a1l","6:12415294-12468596","ZL","ZDF","OK",0.235842,1.3277,2.49304,3.12356,5e-05,0.00520877,"yes"
"31552","XLOC_031552","XLOC_031552","AABR07063082.1","6:17758764-17760327","ZL","ZDF","OK",2.23834,4.57856,1.03247,1.92686,0.0072,0.138706,"no"
"31589","XLOC_031589","XLOC_031589","Ucn","6:26602143-26602974","ZL","ZDF","OK",1.8463,4.54221,1.29876,1.74384,0.0204,0.248703,"no"
"31637","XLOC_031637","XLOC_031637","Sdc1","6:33885494-33908016","ZL","ZDF","OK",1.3963,3.91891,1.48884,2.79855,2e-04,0.014703,"yes"
"31682","XLOC_031682","XLOC_031682","Klf11","6:43829944-43841651","ZL","ZDF","OK",4.83634,12.8778,1.4129,3.02946,5e-05,0.00520877,"yes"
"31748","XLOC_031748","XLOC_031748","Ifrd1","6:60132016-60151785","ZL","ZDF","OK",1.20509,2.95477,1.2939,1.51899,0.0315,0.305292,"no"
"31949","XLOC_031949","XLOC_031949","AC128618.1","6:107485248-107493798","ZL","ZDF","OK",0.355516,2.02586,2.51055,3.27486,2e-04,0.014703,"yes"
"31950","XLOC_031950","XLOC_031950","Acot4","6:107516762-107522952","ZL","ZDF","OK",0.475627,1.06546,1.16358,1.81684,0.0112,0.179699,"no"
"31974","XLOC_031974","XLOC_031974","Fos","6:109300432-109303820","ZL","ZDF","OK",1.40891,4.64567,1.72131,2.98041,1e-04,0.00897184,"yes"
"31997","XLOC_031997","XLOC_031997","Tmem63c","6:111049558-111120799","ZL","ZDF","OK",0.309136,2.41288,2.96444,4.81427,5e-05,0.00520877,"yes"
"32057","XLOC_032057","XLOC_032057","Ppp4r4","6:127400584-127497280","ZL","ZDF","OK",0.562429,1.13405,1.01174,1.70489,0.01755,0.22867,"no"
"32073","XLOC_032073","XLOC_032073","Bdkrb2","6:129399467-129429676","ZL","ZDF","OK",0.549211,1.13002,1.04091,1.74728,0.016,0.219125,"no"
"32096","XLOC_032096","XLOC_032096","AABR07065531.1,AABR07065531.5","6:133662500-133691060","ZL","ZDF","OK",0.466215,1.46832,1.6551,0.932963,0.04075,0.339805,"no"
"32253","XLOC_032253","XLOC_032253","Zfp386","6:143901206-143918875","ZL","ZDF","OK",18.0181,40.9219,1.18342,1.71861,0.016,0.219125,"no"
"32286","XLOC_032286","XLOC_032286","Dhx57","6:2921298-2962910","ZL","ZDF","OK",7.62458,15.7649,1.04799,1.74736,0.01455,0.208354,"no"
"32369","XLOC_032369","XLOC_032369","Plb1","6:25373531-25507073","ZL","ZDF","OK",2.24585,4.93068,1.13452,2.1838,0.0024,0.0711935,"no"
"32378","XLOC_032378","XLOC_032378","Gckr","6:26355226-26385822","ZL","ZDF","OK",1.69926,6.73831,1.98748,2.93999,5e-05,0.00520877,"yes"
"32402","XLOC_032402","XLOC_032402","Gareml","6:27630052-27643305","ZL","ZDF","OK",0.356265,1.16078,1.70407,2.63688,0.00085,0.039006,"yes"
"32460","XLOC_032460","XLOC_032460","Greb1","6:41932243-42002819","ZL","ZDF","OK",0.684942,4.23485,2.62826,5.29178,5e-05,0.00520877,"yes"
"32525","XLOC_032525","XLOC_032525","Arl4a","6:59945790-59950664","ZL","ZDF","OK",7.04621,19.9729,1.50312,2.58634,3e-04,0.019395,"yes"
"32528","XLOC_032528","XLOC_032528","Ifrd1","6:60132016-60151785","ZL","ZDF","OK",12.5023,25.8508,1.04802,1.72369,0.01675,0.224091,"no"
"32570","XLOC_032570","XLOC_032570","Nfkbia","6:76267227-76270457","ZL","ZDF","OK",27.0836,81.5379,1.59005,3.18698,5e-05,0.00520877,"yes"
"32653","XLOC_032653","XLOC_032653","Rtn1","6:94950997-95061174","ZL","ZDF","OK",17.4874,36.351,1.05568,2.20162,0.00225,0.0697563,"no"
"32714","XLOC_032714","XLOC_032714","Adam4","6:105157405-105160622","ZL","ZDF","OK",0.569848,1.27756,1.16474,1.83459,0.0111,0.179158,"no"
"32741","XLOC_032741","XLOC_032741","Pgf","6:108994017-109004598","ZL","ZDF","OK",2.33304,5.25752,1.17217,2.2109,0.0019,0.0650528,"no"
"33541","XLOC_033541","XLOC_033541","AABR07055333.1","7:1586869-1591850","ZL","ZDF","OK",0.63273,2.41603,1.93297,1.85575,0.0158,0.217198,"no"
"33557","XLOC_033557","XLOC_033557","Pan2","7:2717544-2736542","ZL","ZDF","OK",11.6901,25.1782,1.10689,1.77647,0.01285,0.195471,"no"
"33631","XLOC_033631","XLOC_033631","S1pr4","7:11077410-11079687","ZL","ZDF","OK",0.450784,1.04222,1.20915,1.68485,0.01985,0.24485,"no"
"33906","XLOC_033906","XLOC_033906","Wif1","7:63094910-63165159","ZL","ZDF","OK",1.82994,3.7567,1.03767,1.80156,0.0126,0.193408,"no"
"33922","XLOC_033922","XLOC_033922","Mirlet7i","7:66802660-66803470","ZL","ZDF","OK",5.07735,10.7604,1.08358,1.9319,0.00545,0.116534,"no"
"33955","XLOC_033955","XLOC_033955","Sdr9c7","7:71124920-71226150","ZL","ZDF","OK",0.590279,1.2366,1.06691,1.66152,0.0207,0.251107,"no"
"34078","XLOC_034078","XLOC_034078","AABR07058174.1","7:103621707-103693164","ZL","ZDF","OK",0.226699,1.18063,2.38071,2.12949,0.01885,0.238127,"no"
"34114","XLOC_034114","XLOC_034114","Gpihbp1","7:116632439-116635526","ZL","ZDF","OK",42.7139,285.324,2.73982,5.2115,5e-05,0.00520877,"yes"
"34137","XLOC_034137","XLOC_034137","RGD1562063","7:117420787-117429504","ZL","ZDF","OK",0.128535,0.466149,1.85863,2.45917,0.0013,0.0510273,"no"
"34144","XLOC_034144","XLOC_034144","Kifc2","7:117722535-117732387","ZL","ZDF","OK",2.22117,6.31843,1.50825,2.64723,2e-04,0.014703,"yes"
"34156","XLOC_034156","XLOC_034156","Apol3,LOC100910885","7:118684958-118891710","ZL","ZDF","OK",19.7598,55.6714,1.49437,1.75182,0.0288,0.292403,"no"
"34220","XLOC_034220","XLOC_034220","Csdc2","7:123168810-123193761","ZL","ZDF","OK",6.97788,15.7806,1.17729,1.6235,0.0306,0.302029,"no"
"34290","XLOC_034290","XLOC_034290","Acr","7:130541939-130548356","ZL","ZDF","OK",0.561825,1.92032,1.77315,2.382,0.0011,0.0464983,"yes"
"34526","XLOC_034526","XLOC_034526","Zfp347","7:9970832-9976478","ZL","ZDF","OK",7.85231,15.8538,1.01364,1.89022,0.0079,0.145435,"no"
"34579","XLOC_034579","XLOC_034579","Efna2","7:12381986-12393266","ZL","ZDF","OK",0.55839,1.2446,1.15634,1.54491,0.027,0.284065,"no"
"34656","XLOC_034656","XLOC_034656","Angptl4","7:18627807-18634079","ZL","ZDF","OK",2.04949,39.3557,4.26323,7.75075,5e-05,0.00520877,"yes"
"34925","XLOC_034925","XLOC_034925","Klf10","7:77156005-77162148","ZL","ZDF","OK",6.15089,14.3145,1.21861,2.58317,3e-04,0.019395,"yes"
"35023","XLOC_035023","XLOC_035023","Ndrg1","7:107734298-107775706","ZL","ZDF","OK",9.51985,25.2201,1.40556,2.97063,2e-04,0.014703,"yes"
"35057","XLOC_035057","XLOC_035057","Arc","7:115907096-115913385","ZL","ZDF","OK",1.08617,7.72495,2.83027,5.06035,5e-05,0.00520877,"yes"
"35074","XLOC_035074","XLOC_035074","Ly6h","7:116605557-116607674","ZL","ZDF","OK",0.32841,2.05783,2.64755,2.37336,0.00215,0.0691935,"no"
"35123","XLOC_035123","XLOC_035123","Apol11a","7:118684958-118891710","ZL","ZDF","OK",32.0553,92.1512,1.52344,1.51737,0.00955,0.163615,"no"
"35140","XLOC_035140","XLOC_035140","Sstr3","7:119760887-119768082","ZL","ZDF","OK",0.301898,0.630674,1.06284,1.54132,0.03155,0.305372,"no"
"35158","XLOC_035158","XLOC_035158","Fam227a","7:120846329-120882392","ZL","ZDF","OK",0.137949,0.550918,1.99771,1.83718,0.01345,0.200166,"no"
"35191","XLOC_035191","XLOC_035191","SNORA44","7:123162410-123168720","ZL","ZDF","OK",1.22119,9.31516,2.93129,2.84363,0.00125,0.0495961,"yes"
"35240","XLOC_035240","XLOC_035240","AC135400.1","7:127081425-127081704","ZL","ZDF","OK",68.8297,138.299,1.00669,2.04943,0.00505,0.112125,"no"
"35306","XLOC_035306","XLOC_035306","Rapgef3","7:139228964-139255133","ZL","ZDF","OK",14.9199,35.1022,1.23433,2.18561,0.0029,0.0802832,"no"
"35332","XLOC_035332","XLOC_035332","Adcy6","7:140248851-140291620","ZL","ZDF","OK",30.486,67.3342,1.14319,1.75254,0.0134,0.199963,"no"
"35340","XLOC_035340","XLOC_035340","Rhebl1","7:140552714-140556639","ZL","ZDF","OK",0.63416,1.74569,1.46087,1.73708,0.02115,0.253443,"no"
"35341","XLOC_035341","XLOC_035341","Dhh","7:140575220-140580783","ZL","ZDF","OK",0.385411,1.11265,1.52953,2.15901,0.00415,0.0993759,"no"
"36088","XLOC_036088","XLOC_036088","Msantd2","8:39959909-39995123","ZL","ZDF","OK",7.3219,15.5197,1.08381,1.56028,0.0259,0.277847,"no"
"36258","XLOC_036258","XLOC_036258","RGD1562914","8:55689317-55714989","ZL","ZDF","OK",2.3354,7.48161,1.67968,2.66016,4e-04,0.0234464,"yes"
"36339","XLOC_036339","XLOC_036339","Coro2b","8:67369799-67492051","ZL","ZDF","OK",0.848327,1.74465,1.04024,1.42602,0.04565,0.359138,"no"
"36377","XLOC_036377","XLOC_036377","Pif1","8:71125413-71132629","ZL","ZDF","OK",0.363246,1.08463,1.57819,1.90767,0.01495,0.212147,"no"
"36475","XLOC_036475","XLOC_036475","Myo6","8:87583709-87731272","ZL","ZDF","OK",10.7082,22.0374,1.04124,1.90524,0.0116,0.184101,"no"
"36490","XLOC_036490","XLOC_036490","Dopey1","8:94122719-94243215","ZL","ZDF","OK",3.48986,7.34849,1.07428,1.79629,0.0034,0.0872058,"no"
"36512","XLOC_036512","XLOC_036512","Plscr1","8:99625532-99783327","ZL","ZDF","OK",15.2295,33.2114,1.12481,2.1815,0.00305,0.0825953,"no"
"36599","XLOC_036599","XLOC_036599","Hyal2","8:116324039-116328978","ZL","ZDF","OK",17.3302,45.0472,1.37815,2.89198,1e-04,0.00897184,"yes"
"36733","XLOC_036733","XLOC_036733","Myrip","8:128972310-129139292","ZL","ZDF","OK",7.11138,16.588,1.22194,2.48081,0.00085,0.0390059,"yes"
"36906","XLOC_036906","XLOC_036906","Epor","8:22969744-22974321","ZL","ZDF","OK",0.46215,1.34977,1.54628,2.1002,0.00695,0.135794,"no"
"36985","XLOC_036985","XLOC_036985","Nrgn","8:40015048-40023193","ZL","ZDF","OK",1.26629,3.40164,1.42562,2.32825,0.00145,0.0545761,"no"
"37061","XLOC_037061","XLOC_037061","Grik4","8:46806047-47237265","ZL","ZDF","OK",0.915056,3.63278,1.98914,1.74228,0.00135,0.0524282,"no"
"37116","XLOC_037116","XLOC_037116","Zbtb16","8:52980223-53146957","ZL","ZDF","OK",5.07968,17.9307,1.81963,3.5624,5e-05,0.00520877,"yes"
"37132","XLOC_037132","XLOC_037132","Dixdc1","8:55091234-55162421","ZL","ZDF","OK",1.05795,3.29348,1.63833,2.94813,1e-04,0.00897184,"yes"
"37145","XLOC_037145","XLOC_037145","AABR07070161.6","8:55537788-55538430","ZL","ZDF","OK",0,0.370268,Inf,NA,0.0126,0.193408,"no"
"37206","XLOC_037206","XLOC_037206","Clk3","8:62482139-62542622","ZL","ZDF","OK",37.8996,79.8023,1.07425,1.61835,0.0287,0.292333,"no"
"37313","XLOC_037313","XLOC_037313","Tex9","8:79083303-79123043","ZL","ZDF","OK",2.90004,5.8652,1.01611,1.77546,0.01365,0.201776,"no"
"37346","XLOC_037346","XLOC_037346","Fbxo9","8:85388329-85413484","ZL","ZDF","OK",17.4261,35.8041,1.03888,1.91516,0.00815,0.148668,"no"
"37398","XLOC_037398","XLOC_037398","RGD1560775","8:96408341-96547568","ZL","ZDF","OK",0.336721,0.81794,1.28044,1.61164,0.02945,0.295589,"no"
"37423","XLOC_037423","XLOC_037423","Rasa2","8:104414566-104542317","ZL","ZDF","OK",2.82008,6.23729,1.14518,2.38035,0.00075,0.0360739,"yes"
"37551","XLOC_037551","XLOC_037551","Nbeal2","8:118893994-118977051","ZL","ZDF","OK",3.92866,9.3498,1.2509,2.05788,0.0047,0.107169,"no"
"37582","XLOC_037582","XLOC_037582","Cmtm8","8:122848249-122913571","ZL","ZDF","OK",10.2571,23.6349,1.2043,1.93764,0.0076,0.142417,"no"
"38126","XLOC_038126","XLOC_038126","Ptprs","9:10585385-10646838","ZL","ZDF","OK",27.0994,75.0256,1.46912,2.33201,0.0016,0.05794,"no"
"38135","XLOC_038135","XLOC_038135","Sema6b","9:10934409-10951253","ZL","ZDF","OK",3.43679,13.7298,1.99818,3.48344,5e-05,0.00520877,"yes"
"38136","XLOC_038136","XLOC_038136","Lrg1","9:10952373-10954681","ZL","ZDF","OK",20.4525,51.403,1.32958,2.80485,5e-05,0.00520877,"yes"
"38402","XLOC_038402","XLOC_038402","Nabp1","9:55049903-55057904","ZL","ZDF","OK",5.05743,15.291,1.5962,3.38894,5e-05,0.00520877,"yes"
"38434","XLOC_038434","XLOC_038434","Aox1","9:64929693-65007884","ZL","ZDF","OK",3.55326,7.83448,1.1407,2.18451,0.0018,0.0627033,"no"
"38435","XLOC_038435","XLOC_038435","Aox4","9:65013861-65167185","ZL","ZDF","OK",3.44011,9.22348,1.42286,1.74571,0.01305,0.197149,"no"
"38460","XLOC_038460","XLOC_038460","Fam117b","9:66716859-66784508","ZL","ZDF","OK",6.94077,23.7168,1.77274,3.49449,5e-05,0.00520877,"yes"
"38718","XLOC_038718","XLOC_038718","Ddx11","9:114004094-114152716","ZL","ZDF","OK",3.22039,12.9723,2.01013,4.12116,5e-05,0.00520877,"yes"
"38735","XLOC_038735","XLOC_038735","Lpin2","9:119517100-119591671","ZL","ZDF","OK",3.8408,9.59218,1.32045,2.77938,5e-05,0.00520877,"yes"
"38770","XLOC_038770","XLOC_038770","Pot1b","9:7845692-8198800","ZL","ZDF","OK",1.94473,4.67019,1.26391,2.28129,0.00155,0.0567842,"no"
"38802","XLOC_038802","XLOC_038802","AABR07066529.3","9:10802521-10806141","ZL","ZDF","OK",0.558716,1.78261,1.6738,2.54583,0.00135,0.0524282,"no"
"38822","XLOC_038822","XLOC_038822","Unc5cl","9:14491583-14510781","ZL","ZDF","OK",0.653205,1.39986,1.09967,1.50817,0.03075,0.302694,"no"
"38883","XLOC_038883","XLOC_038883","AABR07066861.1","9:19446637-19448202","ZL","ZDF","OK",0.252083,0.749986,1.57296,1.5905,0.03745,0.326403,"no"
"38888","XLOC_038888","XLOC_038888","Pla2g7","9:19935759-19978032","ZL","ZDF","OK",0.903789,1.89986,1.07184,1.58042,0.03085,0.302899,"no"
"38890","XLOC_038890","XLOC_038890","Adgrf5","9:20091098-20195566","ZL","ZDF","OK",45.1518,97.4182,1.10941,1.44791,0.0356,0.319789,"no"
"38924","XLOC_038924","XLOC_038924","LOC501110","9:27475272-27534124","ZL","ZDF","OK",4.9298,10.9051,1.1454,2.21683,0.0019,0.0650528,"no"
"38931","XLOC_038931","XLOC_038931","AABR07067080.1","9:29559860-29575014","ZL","ZDF","OK",1.05853,2.65045,1.32418,0.695551,0.013,0.1968,"no"
"39069","XLOC_039069","XLOC_039069","Clk1","9:65296518-65308075","ZL","ZDF","OK",64.8908,165.443,1.35025,1.89464,0.0076,0.142417,"no"
"39114","XLOC_039114","XLOC_039114","Myl1","9:73937822-73958480","ZL","ZDF","OK",0.778345,2.75021,1.82106,2.02484,0.0105,0.172497,"no"
"39253","XLOC_039253","XLOC_039253","Per2","9:98555081-98597439","ZL","ZDF","OK",9.51865,24.4998,1.36394,2.50367,0.00055,0.0292018,"yes"
"39905","XLOC_039905","XLOC_039905","Mir221","X:3678665-3685521","ZL","ZDF","OK",1.55865,5.44111,1.80361,2.29817,0.0013,0.0510273,"no"
"40042","XLOC_040042","XLOC_040042","Bmx","X:31976255-32045774","ZL","ZDF","OK",0.604793,1.35878,1.1678,1.78839,0.0142,0.206299,"no"
"40170","XLOC_040170","XLOC_040170","Mir223,Rn60_X_0663.2","X:65367811-65368639","ZL","ZDF","OK",2.28476,5.67439,1.31242,1.82653,0.00765,0.142867,"no"
"40456","XLOC_040456","XLOC_040456","Zcchc12","X:122808604-122811789","ZL","ZDF","OK",0.40119,0.965342,1.26676,1.70392,0.02185,0.256837,"no"
"40594","XLOC_040594","XLOC_040594","Haus7","X:157347218-157372809","ZL","ZDF","OK",4.63288,9.48856,1.03428,0.916487,0.0448,0.355377,"no"
"40745","XLOC_040745","XLOC_040745","Pfkfb1","X:23092151-23145209","ZL","ZDF","OK",2.22982,5.59848,1.32811,2.12313,0.0033,0.085843,"no"
"40751","XLOC_040751","XLOC_040751","Shroom2","X:23478869-23649466","ZL","ZDF","OK",0.612232,1.43088,1.22475,2.36788,0.00085,0.039006,"yes"
"40942","XLOC_040942","XLOC_040942","Ophn1","X:68185257-68563137","ZL","ZDF","OK",14.3965,35.3537,1.29614,1.76365,0.0022,0.0693805,"no"
"41001","XLOC_041001","XLOC_041001","Mir374,Mir421","X:74361085-74499497","ZL","ZDF","OK",1.84072,3.85208,1.06537,1.16667,0.043,0.349163,"no"
"41105","XLOC_041105","XLOC_041105","Tcp11x2","X:106104483-106172826","ZL","ZDF","OK",8.41575,31.3047,1.89521,3.01636,5e-05,0.00520877,"yes"
"41133","XLOC_041133","XLOC_041133","Tsc22d3","X:111884245-111943751","ZL","ZDF","OK",30.1372,65.5558,1.12118,1.99464,0.00175,0.0614485,"no"
"41354","XLOC_041354","XLOC_041354","Map7d3","X:159176679-159244879","ZL","ZDF","OK",2.27409,4.59237,1.01395,1.61008,0.02205,0.257809,"no"
